,# YTID,start_seconds,end_seconds,positive_labels,laughter,not_laughter
139634,1IxPzUhEuaU,0.0,8.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
140554,1Jxod4NrFCk,200.0,210.0,/m/028ght,True,False
141176,1KhnE-1DLKY,50.0,60.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
141793,1LQO_r8Y9m4,30.0,40.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r,/m/0l15bq",True,False
142872,1MZRezLQQHM,70.0,80.0,"/m/04rlf,/m/053hz1",True,False
143454,1NAoH6dROvo,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
143562,1NIrfWpeyGo,420.0,430.0,"/m/028ght,/m/09x0r",True,False
143654,1NPkAuYwtQQ,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
144230,1O2ke66ZTA4,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
144614,1OULrUoiV0g,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
145272,1PDzjGNZlT0,70.0,80.0,"/m/03qtwd,/m/053hz1",True,False
145568,1PZCA_WzXDI,100.0,110.0,"/m/053hz1,/m/09x0r",True,False
146220,1QHC_EHmbUM,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
146307,1QNNROaLj4M,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
146609,1QiMkQ4cKRg,30.0,40.0,"/m/028ght,/m/053hz1,/m/0l15bq",True,False
146663,1QmEajJP3Jc,260.0,270.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
146665,1QmU9guAVjI,240.0,250.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
147370,1RZa5g9e4pk,270.0,280.0,"/m/04rlf,/m/053hz1",True,False
147379,1R_FKBxJCtI,110.0,120.0,/m/053hz1,True,False
147954,1SChraYcWs4,40.0,50.0,/m/028ght,True,False
148623,1SzPWuWn848,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
149573,1U4nN6LBAMQ,340.0,350.0,"/m/03qtwd,/m/053hz1",True,False
149974,1UWO1oPOz6g,30.0,40.0,"/m/04rlf,/m/053hz1,/m/07qfr4h,/m/09x0r",True,False
150519,1V7W6-K0XQU,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
151415,1W7C0OZg-Bc,180.0,190.0,"/m/04rlf,/m/053hz1",True,False
151512,1WD8YeWtBho,0.0,10.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
151575,1WItS6mJwZQ,40.0,50.0,"/m/03qtwd,/m/053hz1",True,False
152307,1X7zkuZA-a4,25.0,35.0,"/m/028ght,/m/03qtwd,/m/053hz1,/m/07qn4z3,/m/0l15bq",True,False
152620,1XUMpjrOfUI,130.0,140.0,"/m/028ght,/m/04rlf,/m/05pd6",True,False
153097,1Y4HWY6DHnU,280.0,290.0,/m/028ght,True,False
153159,1Y9J4hpXG3w,310.0,320.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
153311,1YMVwkVY-Es,70.0,80.0,/m/053hz1,True,False
153971,1Z70A7aifVM,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
154777,1_-SlmrlAmU,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
154851,1_4TH_nnbPI,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
155443,1_kvlKJ3XZU,60.0,70.0,/m/028ght,True,False
155995,1aPjFKOz1W4,110.0,120.0,"/m/028ght,/m/09x0r",True,False
156089,1aX1veB6AkU,30.0,40.0,"/m/053hz1,/m/09x0r",True,False
156219,1afuD0aM0z4,240.0,250.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
156615,1b58z2VV2Es,20.0,30.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
158176,1cmVs8NOAAw,30.0,40.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/0l15bq",True,False
158213,1cpo-8IgL2c,120.0,130.0,"/m/03qtwd,/m/053hz1",True,False
158677,1dHg3BkwoL0,60.0,70.0,/m/053hz1,True,False
160046,1eknm-9sIrc,20.0,30.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
160049,1ektGLLDaaE,130.0,140.0,"/m/028ght,/m/09x0r",True,False
160775,1faXS4jDR3c,180.0,190.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
161756,1gkyGCYb1jc,1.0,11.0,"/m/03qtwd,/m/053hz1",True,False
161987,1h0gqaVpV_c,30.0,40.0,"/m/053hz1,/m/09x0r",True,False
162417,1hV8MjJ1oeU,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
162866,1i01QDrSQW8,140.0,150.0,"/m/028ght,/m/03qtwd,/m/09x0r",True,False
163231,1iRlWjbLiGA,280.0,290.0,"/m/028ght,/m/04rlf",True,False
163836,1j8Xi9WUVzw,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
165924,1laInV45_JQ,10.0,20.0,"/m/04rlf,/m/053hz1",True,False
166163,1lsFTFuLmtw,290.0,300.0,/m/028ght,True,False
167561,1nS0nBG-GJw,70.0,80.0,"/m/028ght,/m/04rlf",True,False
168415,1oTyVZZzIQA,300.0,310.0,/m/028ght,True,False
168728,1onq7Kq65Uo,30.0,40.0,"/m/04rlf,/m/053hz1,/m/0c1dj",True,False
168889,1ozCkV0nSqQ,50.0,60.0,"/m/04rlf,/m/053hz1",True,False
169055,1p9CYyk7fVo,0.0,10.0,"/m/028ght,/m/03qtwd,/m/09x0r,/m/0l15bq",True,False
169304,1pRd_IQpM9g,30.0,40.0,"/m/028ght,/m/04rlf",True,False
170110,1qN4e95OwsE,90.0,100.0,/m/053hz1,True,False
170272,1qYo6u2EaoY,0.0,10.0,"/m/03qtwd,/m/053hz1,/m/07qnq_y",True,False
170810,1rD3M4deOmM,20.0,30.0,"/m/028ght,/m/09x0r",True,False
171557,1s5bfkJiw2Q,0.0,6.0,/m/028ght,True,False
172660,1tKr_jMEtbA,570.0,580.0,"/m/03qtwd,/m/053hz1",True,False
173277,1u2lk6nAgNc,30.0,40.0,"/m/028ght,/m/04rlf,/m/09x0r,/m/0c1dj",True,False
173453,1uFxTp_ROvY,290.0,300.0,/m/028ght,True,False
173826,1ueTRtuOyfc,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
174787,1vhfvFJzvyY,0.0,10.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
174919,1vq4IpZfFLs,90.0,100.0,"/m/028ght,/m/09x0r",True,False
175132,1w4nx8vGh_s,200.0,210.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
176819,1y1CS3tduBw,30.0,40.0,"/m/03qc9zr,/m/04rlf,/m/053hz1",True,False
176988,1yDoVyJ8Wo0,150.0,160.0,"/m/03qtwd,/m/053hz1",True,False
177942,1zLHXgu7OXo,20.0,30.0,"/m/028ght,/m/09x0r",True,False
178623,2-34dkJQ0bU,120.0,130.0,/m/053hz1,True,False
178775,2-DqE7SyN7g,320.0,330.0,"/m/03qtwd,/m/053hz1",True,False
178834,2-I_yjfY2sw,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
178857,2-K2-ahi40w,80.0,90.0,/m/053hz1,True,False
178890,2-Ms_OcZRv0,30.0,40.0,"/m/03qc9zr,/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
180141,20lsR5L2qAs,0.0,10.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
180944,21elIbjbuL8,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
181396,227tV74YVmM,150.0,160.0,"/m/028ght,/m/09x0r",True,False
181508,22FJV6z1J3Y,60.0,70.0,"/m/028ght,/m/07rgt08",True,False
182441,23KIf2u1aec,250.0,260.0,"/m/04rlf,/m/053hz1",True,False
182622,23YfLMqlfyg,70.0,80.0,"/m/04rlf,/m/053hz1",True,False
182823,23mgR5srpGM,170.0,180.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
184483,25i1NtcB9lM,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
184738,26-IOKVVoiA,0.0,10.0,"/m/04rlf,/m/053hz1",True,False
185618,271cEXA2vrk,80.0,90.0,"/m/028ght,/m/09x0r",True,False
185813,27FwPto59h4,260.0,270.0,/m/028ght,True,False
185869,27JPo7b3FUc,20.0,30.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
186502,281kOWwKwC8,80.0,90.0,"/m/04rlf,/m/053hz1",True,False
186914,28VoHgz8Pbg,30.0,40.0,"/m/03qc9zr,/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r,/m/0l15bq",True,False
187698,29Tih31thk8,0.0,10.0,/m/028ght,True,False
188028,29s_LOF6juQ,380.0,390.0,/m/028ght,True,False
189143,2BBfdEQE1x0,140.0,150.0,"/m/03qtwd,/m/053hz1",True,False
190072,2CHX4-BqaGM,30.0,40.0,"/m/028ght,/m/09x0r",True,False
190744,2D2mIVWFj8k,160.0,170.0,"/m/028ght,/m/09x0r",True,False
191239,2DcuR1OxXy8,60.0,70.0,/m/053hz1,True,False
191267,2DfE6blm0aM,590.0,600.0,"/m/03qtwd,/m/053hz1",True,False
191753,2EGV_WRCJg4,70.0,80.0,"/m/04rlf,/m/053hz1",True,False
191909,2ERWcrUeJyQ,170.0,180.0,"/m/028ght,/m/09x0r",True,False
192109,2EglrAz2Pto,0.0,10.0,/m/028ght,True,False
192995,2FeX-KQWiNQ,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
193187,2Ftr4wa9fZA,220.0,230.0,"/m/028ght,/m/09x0r",True,False
193714,2GV2qYCQhXI,70.0,80.0,/m/053hz1,True,False
193904,2GiACxdLF88,130.0,140.0,/m/053hz1,True,False
194176,2H0kdvHL4MA,310.0,320.0,"/m/028ght,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y",True,False
194882,2HqsSYW21IE,30.0,40.0,"/m/053hz1,/m/09x0r",True,False
196150,2JGmsrujCQE,400.0,410.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
196384,2JY7JVF2xnM,6.0,16.0,"/m/028ght,/m/09x0r",True,False
197301,2K_RM7yHqTs,70.0,80.0,"/m/053hz1,/m/09x0r",True,False
198102,2LUUtIIT80o,140.0,150.0,/m/028ght,True,False
198111,2LVSBRgNLl0,20.0,30.0,"/m/028ght,/m/09x0r",True,False
198150,2LZCtmRnWKc,420.0,430.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
198269,2Lh8TnqVDxw,530.0,540.0,"/m/015lz1,/m/04rlf,/m/053hz1",True,False
198727,2MCyHJKRLYA,20.0,30.0,"/m/015lz1,/m/04rlf,/m/053hz1",True,False
199295,2Mszz6T7DbQ,10.0,20.0,/m/053hz1,True,False
200011,2Nimf1Kq7ks,0.0,8.0,"/m/028ght,/m/03qtwd,/m/0c1dj",True,False
200209,2NyC-5GQt3s,70.0,80.0,/m/028ght,True,False
202150,2QB4g9ZeJmw,60.0,70.0,"/m/03qtwd,/m/053hz1",True,False
202612,2QhE0GMctFE,570.0,580.0,"/m/028ght,/m/04rlf",True,False
203002,2R8A6mswSBk,40.0,50.0,"/m/03qtwd,/m/053hz1",True,False
203185,2RKJajVaE-Y,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
203385,2R_8N0kDT7M,0.0,10.0,"/m/04rlf,/m/053hz1",True,False
203727,2RyIFhfCFZk,30.0,40.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",True,False
203961,2SCfm5PuTlk,400.0,410.0,/m/028ght,True,False
205057,2TWT-0iBotE,22.0,32.0,"/m/028ght,/m/03qtwd,/m/09x0r",True,False
205191,2Tgd97IiAi8,30.0,40.0,"/m/028ght,/m/09x0r",True,False
205285,2TnIHG3wiko,20.0,30.0,/m/028ght,True,False
206106,2Ui6hoNfTLM,20.0,30.0,"/m/02cz_7,/m/053hz1",True,False
206367,2V131Rh0Yzw,230.0,240.0,"/m/03qtwd,/m/053hz1",True,False
206391,2V2cvxJpCIE,50.0,60.0,"/m/03qtwd,/m/053hz1",True,False
207451,2WIkjrIb5_U,2.0,12.0,/m/028ght,True,False
208141,2X6-t5MCwfk,110.0,120.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
208638,2XhoicPx_Ss,340.0,350.0,"/m/03qtwd,/m/053hz1",True,False
210470,2Zs-Uz9CEdo,50.0,60.0,"/m/03qtwd,/m/053hz1",True,False
210755,2_C6MaZHgJc,280.0,290.0,"/m/0155w,/m/028ght,/m/04rlf",True,False
212029,2aic1tw9QDs,70.0,80.0,/m/028ght,True,False
212289,2b0cNGztyWM,110.0,120.0,"/m/03qtwd,/m/053hz1",True,False
213122,2c-LrsOiKtQ,150.0,160.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
213883,2cvarcgvG1Y,90.0,100.0,"/m/028ght,/m/04rlf",True,False
214229,2dJVcd47iJ8,270.0,280.0,"/m/028ght,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y",True,False
215046,2eEeOLqSFJw,30.0,40.0,"/m/028ght,/m/053hz1,/m/09x0r,/m/0l15bq",True,False
215051,2eEvbakmKg8,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
215134,2eMeVbchV9E,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
215141,2eN39YWP7Sk,240.0,250.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
215242,2eUfBzbzV-I,450.0,460.0,"/m/015lz1,/m/028ght,/m/04rlf,/m/0l14jd,/t/dd00126",True,False
215288,2eXTPVU-B5w,270.0,280.0,"/m/028ght,/m/05pd6",True,False
215409,2eep7wNFjF0,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
215692,2f-kHyG5fLk,170.0,180.0,"/m/028ght,/m/09x0r",True,False
216263,2faB83bZ0B4,80.0,90.0,"/m/015lz1,/m/016cjb,/m/04rlf,/m/053hz1,/m/0l14jd",True,False
216379,2fjMHVSZLwc,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
216460,2foyE8FEv3I,380.0,390.0,"/m/04rlf,/m/053hz1,/m/064t9",True,False
216796,2gGPqG1P7yo,350.0,360.0,"/m/028ght,/m/09x0r",True,False
217472,2h2RrzkrEbk,30.0,40.0,"/m/028ght,/m/04rlf",True,False
217974,2hecPbPZLYc,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
218127,2hqz2Y4Tnjc,170.0,180.0,"/m/04rlf,/m/053hz1",True,False
218328,2i6Db1mSYI0,30.0,40.0,"/m/028ght,/m/04rlf,/m/09x0r,/m/0l15bq",True,False
218575,2iMsnLepzqM,40.0,50.0,"/m/04rlf,/m/053hz1",True,False
219146,2j2c4g39q14,60.0,70.0,"/m/053hz1,/m/09x0r",True,False
219543,2jWwOcakS1o,130.0,140.0,"/m/053hz1,/m/09x0r",True,False
220263,2kJYqBGeMLI,0.0,9.0,/m/028ght,True,False
220801,2kuuwEr32YE,30.0,40.0,"/m/03qc9zr,/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
221395,2lb_9zYXW-I,160.0,170.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
221795,2m6E71pt7bA,30.0,40.0,"/m/028ght,/m/0c1dj,/m/0l15bq",True,False
222027,2mMnERoHLvc,240.0,250.0,"/m/04rlf,/m/053hz1",True,False
222760,2nB7Iz7XCUg,170.0,180.0,"/m/053hz1,/m/09x0r",True,False
223448,2o-SKHHfHcI,160.0,170.0,"/m/03qtwd,/m/053hz1",True,False
224202,2ostuog9wxQ,30.0,40.0,/m/053hz1,True,False
224542,2pEk6TCTRx8,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
224601,2pJe3ZvZdLw,90.0,100.0,"/m/03qtwd,/m/053hz1",True,False
224758,2pXRnYhuUZ4,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
226240,2rGiPoszMq0,110.0,120.0,"/m/04rlf,/m/053hz1",True,False
226258,2rHmFlgt8kE,350.0,360.0,"/m/028ght,/m/04rlf,/m/04szw,/m/0ggq0m",True,False
226536,2rc5E2KBVRg,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
226945,2s8P9kQdQMY,160.0,170.0,"/m/04rlf,/m/053hz1",True,False
227786,2t52nF-Tlts,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
229136,2ugWpMV8_CM,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
229289,2usxAmDgd-s,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
229324,2uv4nVGKWAE,180.0,190.0,"/m/028ght,/m/09x0r",True,False
229427,2v3A5_dnlcY,160.0,170.0,/m/053hz1,True,False
229731,2vQ-f5_MBtg,220.0,230.0,/m/028ght,True,False
230039,2vmrKP7irZY,70.0,80.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
230061,2vopZUnsHR8,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
230174,2vxm0s-RdOY,260.0,270.0,"/m/018w8,/m/053hz1",True,False
230585,2wQmMr3yBxE,200.0,210.0,/m/053hz1,True,False
231939,2y-OvtjRHNs,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
231958,2y0solNbeao,260.0,270.0,"/m/03qtwd,/m/053hz1",True,False
231981,2y2Pi0A-Yxo,10.0,20.0,"/m/028ght,/m/09x0r",True,False
232987,2zGY62VqgG0,30.0,40.0,"/m/028ght,/m/03qtwd,/m/053hz1",True,False
233762,3-B90a6diKs,280.0,290.0,"/m/03qtwd,/m/053hz1",True,False
234200,3-gG_YLeigU,200.0,210.0,/m/028ght,True,False
234281,3-lSANE2xMs,30.0,40.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/09x0r",True,False
234289,3-mHye9aaF0,70.0,80.0,"/m/04rlf,/m/053hz1",True,False
234401,3-uc0WWeHtc,70.0,80.0,/m/053hz1,True,False
235238,30ujpY4_mEM,10.0,20.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
235430,317iLa-c9tc,300.0,310.0,"/m/028ght,/m/09x0r",True,False
236930,32nKae6Sy5g,80.0,90.0,"/m/053hz1,/m/09x0r",True,False
237091,32zJZT3qACA,160.0,170.0,"/m/04rlf,/m/053hz1,/m/07rwj3x",True,False
237492,33RT0St9i6k,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
237713,33ffwvQX3AQ,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
238124,34BN2aeq3bM,170.0,180.0,"/m/015lz1,/m/028ght,/m/0l14jd",True,False
238474,34_CBAd2nhY,190.0,200.0,"/m/04rlf,/m/053hz1",True,False
239554,35oXPL4alzc,220.0,230.0,/m/028ght,True,False
240432,36rZHqqpNxs,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
240472,36vbgLgd4t8,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
240842,37Neq-Xx0Ao,280.0,290.0,"/m/03qtwd,/m/053hz1",True,False
240940,37V-Gl_eMBM,110.0,120.0,"/m/03qtwd,/m/053hz1",True,False
240982,37YQUC1esI0,210.0,220.0,"/m/028ght,/m/09x0r",True,False
241341,37xp5O2ufPk,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
241419,383AyB5OcUk,230.0,240.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
243037,39yB9R5FITY,120.0,130.0,"/m/03qtwd,/m/053hz1",True,False
243085,3A0LxYhBvj0,190.0,200.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
243147,3A4NE9jEtlw,190.0,200.0,"/m/028ght,/m/04rlf,/m/07qnq_y",True,False
243167,3A5zDM5a3e0,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
244100,3BHjtdv75Jw,20.0,30.0,/m/053hz1,True,False
244871,3CBZqO2vioI,150.0,160.0,"/m/04rlf,/m/053hz1,/m/09x0r,/t/dd00126",True,False
244912,3CESSodaKyY,260.0,270.0,"/m/053hz1,/m/09x0r",True,False
245454,3CtC4RNYKAg,200.0,210.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
245722,3DCu-xRmkRE,30.0,40.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
245853,3DMWwehJT4M,0.0,10.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
246679,3EM4ygQopDI,120.0,130.0,/m/053hz1,True,False
247439,3FI1McEdIxQ,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
248160,3GDDxLzZjwI,30.0,40.0,"/m/03qtwd,/m/053hz1,/m/07qfr4h,/m/09x0r",True,False
248365,3GTLHmApd_c,50.0,60.0,"/m/03qtwd,/m/053hz1",True,False
248708,3GufCFmzpzM,30.0,40.0,"/m/053hz1,/m/09x0r",True,False
249400,3HkQX6GxUSw,140.0,150.0,"/m/04rlf,/m/053hz1",True,False
249749,3IA-Adueid0,110.0,120.0,"/m/03qtwd,/m/053hz1",True,False
249786,3IDN5-Vslh0,240.0,250.0,/m/053hz1,True,False
249824,3IGJT57_Vhk,80.0,90.0,/m/053hz1,True,False
251838,3KbNCY39Yds,70.0,80.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
252156,3KwxaHZD2yU,220.0,230.0,"/m/03qtwd,/m/053hz1",True,False
252665,3LZ9bT0wsiY,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
253017,3M0B_B3KDzA,30.0,40.0,"/m/053hz1,/m/07c52,/m/07qfr4h,/m/09x0r",True,False
253228,3MEcFdqijQU,110.0,120.0,/m/053hz1,True,False
253566,3Md2ICY2K8I,50.0,60.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
253642,3MjJhWaiF8c,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
253651,3Mk6DJR5bs0,90.0,100.0,"/m/03qtwd,/m/053hz1",True,False
253765,3MsyqHTVAho,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
253937,3N61CRZs630,30.0,40.0,"/m/028ght,/m/04rlf,/m/0c1dj",True,False
254905,3OK_-SO6UlI,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/07qfr4h",True,False
255012,3ORpXVYGWN4,20.0,30.0,/m/053hz1,True,False
255413,3OvtVWUgsQ8,24.0,34.0,"/m/028ght,/m/09x0r",True,False
255971,3PbdMc1KQT0,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
256171,3PreVw3uiy0,170.0,180.0,"/m/053hz1,/m/09x0r",True,False
256389,3Q6DLPtxcBo,0.0,10.0,/m/028ght,True,False
257488,3RQ3tFXCwAw,390.0,400.0,"/m/03qtwd,/m/053hz1",True,False
258508,3SblmpiivjA,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
258544,3SeRE7eyFrE,200.0,210.0,/m/053hz1,True,False
258967,3T8jTxknb8w,490.0,500.0,"/m/028ght,/m/04rlf",True,False
259174,3TPX3IevEq4,140.0,150.0,/m/028ght,True,False
259331,3TchVMhavFo,30.0,40.0,"/m/028ght,/m/09x0r",True,False
259871,3UGVBYBbzz8,30.0,40.0,"/m/028ght,/m/03qc9zr,/m/053hz1,/m/09x0r",True,False
260285,3UlyV-b81FE,120.0,130.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
260628,3VCPr1KTtk0,430.0,440.0,"/m/028ght,/m/09x0r",True,False
260844,3VSLcWE1BsI,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
261719,3WZJHwRWVHk,260.0,270.0,"/m/053hz1,/m/09x0r",True,False
262306,3XEMAnEyxIQ,20.0,30.0,"/m/053hz1,/m/09x0r",True,False
262623,3Xd62Fb57eI,530.0,540.0,"/m/04rlf,/m/053hz1",True,False
262880,3Xxap3gVxLU,170.0,180.0,"/m/03qtwd,/m/053hz1",True,False
265445,3a5e2mTeQMk,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
265555,3aEboUg_1Og,10.0,20.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/t/dd00126",True,False
265588,3aHPlaGoyaA,30.0,40.0,"/m/053hz1,/m/09x0r,/m/0l15bq",True,False
265769,3aUkp4aMqoQ,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
265827,3aYzbpZ1PZE,30.0,40.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
265901,3acUK1hqWl4,370.0,380.0,/m/028ght,True,False
267527,3ceapk7AuLo,100.0,110.0,/m/028ght,True,False
268419,3djqZosGCQM,180.0,190.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
268626,3e15DMeIXd0,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
269969,3fdmx2lXY50,27.0,37.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
269990,3ffHDO0Y8AA,230.0,240.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
270592,3gNnCSBorKQ,140.0,150.0,"/m/04rlf,/m/053hz1",True,False
270810,3gf7VphLu4A,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
271298,3hFbO1lEIJw,70.0,80.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
272619,3isgXk_gbuA,30.0,40.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
272748,3j3Q4002IMI,30.0,40.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
273141,3jXoc3tvPuQ,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
274062,3kcDDH9brMA,10.0,20.0,/m/053hz1,True,False
274753,3lUjMILuj0U,100.0,110.0,"/m/03qtwd,/m/053hz1",True,False
275427,3mLmvKG6EOQ,260.0,270.0,/m/028ght,True,False
275871,3mt11BuP5dw,30.0,40.0,/m/028ght,True,False
278419,3q2oapjY9-s,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
278685,3qNDf4FMRIU,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
279332,3rCeT4gjGIk,390.0,400.0,"/m/028ght,/m/09x0r",True,False
279831,3rrVGg3VnKQ,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
280639,3sm6TfgPfz4,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
280919,3t6R4LPdg-4,400.0,410.0,/m/028ght,True,False
281401,3tgleZplcMg,250.0,260.0,/m/028ght,True,False
282924,3v_I84OSGHY,30.0,40.0,"/m/04rlf,/m/053hz1,/m/0c1dj",True,False
283973,3wuAtACdj4M,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
284397,3xOTC_o-h1c,120.0,130.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",True,False
284483,3xVTMitvBh0,500.0,510.0,"/m/01xqw,/m/028ght,/m/04szw,/m/05pd6,/m/05r5c,/m/07y_7",True,False
285612,3ytxs7-pW1g,80.0,90.0,"/m/015lz1,/m/028sqc,/m/04rlf,/m/053hz1",True,False
286171,3z_T1mr0BKA,220.0,230.0,"/m/04rlf,/m/053hz1",True,False
286616,4-8WmND5_oo,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
286923,4-WjGhtSX-s,270.0,280.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
286995,4-b0IdcVTqw,20.0,30.0,/m/053hz1,True,False
287233,4-u4Fw_J_q8,40.0,50.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
287342,403Hzy9-EsY,550.0,560.0,"/m/03qtwd,/m/053hz1",True,False
287438,40AuuRcxMZY,27.0,37.0,"/m/028ght,/m/04rlf",True,False
287865,40gUaipYdh0,12.0,22.0,"/m/03qtwd,/m/053hz1",True,False
288161,414AoUNK9CY,30.0,40.0,"/m/028ght,/m/04rlf",True,False
